CustomerID,date,trigger_count,day_index,first_trigger_day
12648,2011-07-08,21,219,219
12649,2011-05-11,17,161,161
12649,2011-08-24,14,266,161
12650,2011-12-06,20,370,370
12651,2011-01-09,9,39,39
12652,2011-01-12,48,42,42
12653,2011-02-16,16,77,77
12653,2011-07-14,27,225,77
12654,2011-02-17,11,78,78
12654,2011-05-26,11,176,78
12654,2011-11-02,11,336,78
12654,2011-11-29,5,363,78
12656,2011-04-20,18,140,140
12656,2011-05-20,14,170,140
12656,2011-08-15,37,257,140
12656,2011-09-28,29,301,140
12656,2011-11-22,28,356,140
12657,2011-09-22,28,295,295
12657,2011-10-28,1,331,295
12657,2011-11-28,18,362,295
12658,2011-11-21,36,355,355
12659,2011-11-10,5,344,344
12660,2011-11-28,13,362,362
12662,2010-12-01,15,0,0
12662,2011-02-03,19,64,0
12662,2011-03-08,19,97,0
12662,2011-04-14,24,134,0
12662,2011-06-05,31,186,0
12662,2011-07-19,30,230,0
12662,2011-08-24,19,266,0
12662,2011-10-18,31,321,0
12662,2011-11-16,29,350,0
12662,2011-12-09,13,373,0
12664,2011-01-21,5,51,51
12664,2011-04-21,4,141,51
12664,2011-07-19,9,230,51
12664,2011-09-13,4,286,51
12664,2011-10-04,2,307,51
12664,2011-10-12,3,315,51
12664,2011-11-04,4,338,51
12664,2011-11-23,2,357,51
12664,2011-12-01,4,365,51
12665,2011-01-19,3,49,49
12667,2011-10-12,33,315,315
12668,2010-12-19,24,18,18
12668,2011-01-31,50,61,18
12668,2011-03-25,49,114,18
12668,2011-11-28,38,362,18
12669,2011-03-28,69,117,117
12669,2011-04-05,1,125,117
12669,2011-07-12,31,223,117
12670,2011-04-21,22,141,141
12670,2011-05-24,13,174,141
12670,2011-09-02,23,275,141
12670,2011-11-10,20,344,141
12670,2011-11-29,14,363,141
12672,2011-01-14,10,44,44
12673,2011-01-17,23,47,47
12673,2011-12-04,19,368,47
12674,2011-05-16,17,166,166
12674,2011-06-22,20,203,166
12674,2011-09-09,22,282,166
12674,2011-11-01,24,335,166
12676,2011-02-01,12,62,62
12676,2011-03-24,7,113,62
12676,2011-06-02,5,183,62
12676,2011-08-08,6,250,62
12676,2011-09-30,7,303,62
12676,2011-11-15,8,349,62
12678,2010-12-21,5,20,20
12678,2011-02-28,13,89,20
12678,2011-03-31,35,120,20
12678,2011-04-04,1,124,20
12678,2011-06-05,18,186,20
12678,2011-07-13,10,224,20
12678,2011-08-31,11,273,20
12678,2011-09-22,10,295,20
12678,2011-10-28,62,331,20
12679,2011-03-01,42,90,90
12679,2011-05-18,2,168,90
12679,2011-09-13,2,286,90
12679,2011-10-12,2,315,90
12680,2011-08-18,20,260,260
12680,2011-09-11,7,284,260
12680,2011-09-27,10,300,260
12680,2011-12-09,15,373,260
12681,2010-12-07,41,6,6
12681,2010-12-20,47,19,6
12681,2011-01-05,34,35,6
12681,2011-01-10,50,40,6
12681,2011-01-19,31,49,6
12681,2011-01-31,18,61,6
12681,2011-03-13,18,102,6
12681,2011-03-15,29,104,6
12681,2011-03-22,31,111,6
12681,2011-04-17,27,137,6
12681,2011-05-13,23,163,6
12681,2011-05-25,30,175,6
12681,2011-06-05,32,186,6
12681,2011-07-08,36,219,6
12681,2011-07-11,27,222,6
12681,2011-09-23,38,296,6
12681,2011-10-27,25,330,6
12681,2011-11-09,38,343,6
12681,2011-11-17,48,351,6
12681,2011-11-25,15,359,6
12682,2010-12-03,16,2,2
12682,2010-12-09,33,8,2
12682,2011-01-05,40,35,2
12682,2011-02-01,19,62,2
12682,2011-02-02,19,63,2
12682,2011-03-14,21,103,2
12682,2011-04-04,27,124,2
12682,2011-05-13,24,163,2
12682,2011-05-16,7,166,2
12682,2011-05-22,10,172,2
12682,2011-05-31,18,181,2
12682,2011-06-15,29,196,2
12682,2011-07-04,16,215,2
12682,2011-07-12,21,223,2
12682,2011-07-19,5,230,2
12682,2011-08-12,25,254,2
12682,2011-08-25,23,267,2
12682,2011-08-31,2,273,2
12682,2011-09-15,15,288,2
12682,2011-09-19,18,292,2
12682,2011-10-10,24,313,2
12682,2011-11-01,21,335,2
12682,2011-11-10,28,344,2
12682,2011-11-18,10,352,2
12682,2011-11-25,5,359,2
12682,2011-11-30,19,364,2
12682,2011-12-06,30,370,2
12683,2010-12-09,54,8,8
12683,2011-01-17,21,47,8
12683,2011-03-01,17,90,8
12683,2011-03-23,43,112,8
12683,2011-05-03,22,153,8
12683,2011-05-12,12,162,8
12683,2011-06-08,30,189,8
12683,2011-08-26,48,268,8
12683,2011-09-08,23,281,8
12683,2011-10-20,39,323,8
12683,2011-12-05,35,369,8
12684,2011-05-10,30,160,160
12684,2011-05-16,1,166,160
12684,2011-05-26,13,176,160
12684,2011-06-22,14,203,160
12684,2011-10-07,11,310,160
12684,2011-11-15,30,349,160
12684,2011-12-02,6,366,160
12685,2011-09-07,26,280,280
12685,2011-09-08,64,281,280
12685,2011-09-25,14,298,280
12685,2011-10-13,12,316,280
12685,2011-10-19,19,322,280
12685,2011-11-11,22,345,280
12686,2010-12-03,7,2,2
12688,2011-08-18,171,260,260
12689,2011-08-04,34,246,246
12689,2011-11-14,38,348,246
12690,2011-05-18,16,168,168
12691,2010-12-17,5,16,16
12691,2011-01-24,9,54,16
12691,2011-01-25,1,55,16
12691,2011-07-17,6,228,16
12691,2011-10-12,9,315,16
12691,2011-11-11,2,345,16
12693,2011-01-24,9,54,54
12693,2011-03-20,11,109,54
12693,2011-05-12,12,162,54
12693,2011-08-04,7,246,54
12694,2011-06-09,20,190,190
12694,2011-09-30,17,303,190
12695,2011-05-13,6,163,163
12695,2011-08-24,13,266,163
12695,2011-10-04,5,307,163
12695,2011-12-02,3,366,163
12697,2011-06-23,19,204,204
12697,2011-07-31,10,242,204
12697,2011-11-11,12,345,204
12700,2011-05-08,62,158,158
12700,2011-07-06,60,217,158
12700,2011-10-05,89,308,158
12700,2011-12-02,57,366,158
12701,2011-04-11,21,131,131
12701,2011-09-21,32,294,131
12702,2011-11-20,12,354,354
12703,2011-09-29,21,302,302
12704,2011-06-23,13,204,204
12704,2011-08-04,17,246,204
12704,2011-08-26,20,268,204
12704,2011-09-22,15,295,204
12704,2011-11-04,10,338,204
12704,2011-11-17,8,351,204
12704,2011-12-02,5,366,204
12705,2010-12-17,30,16,16
12705,2011-04-08,63,128,16
12705,2011-05-22,53,172,16
12705,2011-07-04,60,215,16
12705,2011-09-23,38,296,16
12705,2011-10-28,42,331,16
12705,2011-11-22,36,356,16
12705,2011-11-24,12,358,16
12707,2011-02-21,33,82,82
12708,2010-12-06,14,5,5
12708,2011-01-14,19,44,5
12708,2011-03-07,18,96,5
12708,2011-04-21,12,141,5
12708,2011-05-23,19,173,5
12708,2011-06-13,16,194,5
12708,2011-08-30,21,272,5
12708,2011-09-28,20,301,5
12708,2011-11-07,16,341,5
12708,2011-11-10,2,344,5
12709,2010-12-08,7,7,7
12709,2010-12-17,7,16,7
12709,2011-01-25,11,55,7
12709,2011-03-01,14,90,7
12709,2011-03-30,7,119,7
12709,2011-04-14,2,134,7
12709,2011-05-06,9,156,7
12709,2011-06-02,42,183,7
12709,2011-07-14,13,225,7
12709,2011-07-27,9,238,7
12709,2011-09-04,19,277,7
12709,2011-09-29,23,302,7
12709,2011-10-12,17,315,7
12709,2011-10-27,10,330,7
12709,2011-11-24,18,358,7
12710,2011-05-22,44,172,172
12710,2011-07-01,4,212,172
12710,2011-09-04,29,277,172
12712,2010-12-03,9,2,2
12712,2010-12-09,11,8,2
12712,2011-01-12,11,42,2
12712,2011-02-01,11,62,2
12712,2011-03-07,9,96,2
12712,2011-03-16,11,105,2
12712,2011-05-10,16,160,2
12712,2011-05-23,4,173,2
12712,2011-06-10,9,191,2
12712,2011-07-15,13,226,2
12712,2011-08-25,10,267,2
12712,2011-10-21,10,324,2
12712,2011-11-11,9,345,2
12713,2011-12-09,38,373,373
12714,2011-02-18,53,79,79
12714,2011-05-17,45,167,79
12714,2011-06-13,24,194,79
12714,2011-08-25,69,267,79
12714,2011-11-30,68,364,79
12715,2011-08-25,21,267,267
12716,2011-07-29,45,240,240
12716,2011-12-06,24,370,240
12717,2011-04-08,31,128,128
12717,2011-07-11,24,222,128
12718,2011-09-29,19,302,302
12719,2011-10-05,18,308,308
12719,2011-12-04,21,368,308
12720,2010-12-05,30,4,4
12720,2010-12-17,15,16,4
12720,2011-01-31,19,61,4
12720,2011-02-09,13,70,4
12720,2011-03-22,29,111,4
12720,2011-04-11,21,131,4
12720,2011-05-04,9,154,4
12720,2011-05-26,15,176,4
12720,2011-05-31,4,181,4
12720,2011-06-23,16,204,4
12720,2011-07-12,26,223,4
12720,2011-08-03,13,245,4
12720,2011-08-07,6,249,4
12720,2011-09-06,22,279,4
12720,2011-09-20,9,293,4
12720,2011-10-05,30,308,4
12720,2011-10-18,9,321,4
12720,2011-10-31,2,334,4
12720,2011-11-16,25,350,4
12720,2011-11-24,22,358,4
12720,2011-12-07,19,371,4
12721,2010-12-20,15,19,19
12721,2011-02-09,27,70,19
12721,2011-04-07,24,127,19
12721,2011-06-09,36,190,19
12721,2011-09-21,24,294,19
12721,2011-11-08,35,342,19
12722,2011-07-12,19,223,223
12722,2011-08-14,2,256,223
12722,2011-08-17,29,259,223
12722,2011-09-15,3,288,223
12723,2011-10-05,36,308,308
12723,2011-11-23,28,357,308
12723,2011-12-06,5,370,308
12724,2011-01-11,11,41,41
12724,2011-06-19,7,200,41
12724,2011-09-19,27,292,41
12724,2011-12-04,8,368,41
12725,2010-12-03,24,2,2
12726,2010-12-17,6,16,16
12726,2011-01-28,19,58,16
12726,2011-03-20,15,109,16
12726,2011-05-09,10,159,16
12726,2011-06-08,17,189,16
12726,2011-09-14,21,287,16
12726,2011-11-11,36,345,16
12727,2011-01-23,12,53,53
12727,2011-02-16,48,77,53
12727,2011-03-03,30,92,53
12727,2011-06-05,19,186,53
12727,2011-09-05,7,278,53
12727,2011-11-29,23,363,53
12728,2011-01-11,13,41,41
12728,2011-02-28,12,89,41
12728,2011-03-27,8,116,41
12728,2011-09-29,13,302,41
12729,2011-08-18,26,260,260
12731,2010-12-10,16,9,9
12731,2011-01-31,46,61,9
12731,2011-03-31,37,120,9
12731,2011-04-01,3,121,9
12731,2011-05-11,23,161,9
12731,2011-06-17,22,198,9
12731,2011-07-18,32,229,9
12731,2011-09-15,31,288,9
12731,2011-09-30,26,303,9
12731,2011-10-19,16,322,9
12731,2011-11-16,22,350,9
12732,2011-06-13,12,194,194
12733,2011-04-19,22,139,139
12734,2010-12-22,4,21,21
12735,2011-01-06,22,36,36
12735,2011-01-28,21,58,36
12736,2011-01-11,4,41,41
12738,2010-12-02,11,1,1
12739,2011-09-01,37,274,274
12739,2011-09-22,1,295,274
12740,2011-10-07,27,310,310
12743,2011-07-28,134,239,239
12744,2011-01-25,56,55,55
12744,2011-04-04,5,124,55
12744,2011-04-05,52,125,55
12744,2011-07-18,75,229,55
12744,2011-10-14,32,317,55
12744,2011-10-19,2,322,55
12747,2010-12-05,7,4,4
12747,2010-12-13,8,12,4
12747,2011-01-20,5,50,4
12747,2011-03-01,12,90,4
12747,2011-05-05,9,155,4
12747,2011-05-25,14,175,4
12747,2011-06-28,8,209,4
12747,2011-08-22,7,264,4
12747,2011-10-04,15,307,4
12747,2011-11-17,11,351,4
12747,2011-12-07,7,371,4
12748,2010-12-01,1,0,0
12748,2010-12-02,1,1,0
12748,2010-12-05,194,4,0
12748,2010-12-06,59,5,0
12748,2010-12-07,59,6,0
12748,2010-12-08,48,7,0
12748,2010-12-09,8,8,0
12748,2010-12-10,174,9,0
12748,2010-12-13,2,12,0
12748,2010-12-14,22,13,0
12748,2010-12-16,36,15,0
12748,2010-12-17,38,16,0
12748,2010-12-21,16,20,0
12748,2010-12-23,10,22,0
12748,2011-01-05,14,35,0
12748,2011-01-16,7,46,0
12748,2011-01-18,4,48,0
12748,2011-02-17,14,78,0
12748,2011-02-22,4,83,0
12748,2011-02-23,12,84,0
12748,2011-02-27,67,88,0
12748,2011-02-28,4,89,0
12748,2011-03-08,26,97,0
12748,2011-03-11,37,100,0
12748,2011-03-18,22,107,0
12748,2011-03-21,4,110,0
12748,2011-03-24,28,113,0
12748,2011-03-25,72,114,0
12748,2011-04-01,8,121,0
12748,2011-04-08,3,128,0
12748,2011-04-17,89,137,0
12748,2011-04-28,2,148,0
12748,2011-05-01,1,151,0
12748,2011-05-05,22,155,0
12748,2011-05-06,98,156,0
12748,2011-05-08,44,158,0
12748,2011-05-10,2,160,0
12748,2011-05-11,37,161,0
12748,2011-05-12,30,162,0
12748,2011-05-27,5,177,0
12748,2011-05-31,29,181,0
12748,2011-06-06,1,187,0
12748,2011-06-07,33,188,0
12748,2011-06-08,32,189,0
12748,2011-06-10,1,191,0
12748,2011-06-15,104,196,0
12748,2011-06-17,18,198,0
12748,2011-06-21,27,202,0
12748,2011-06-22,3,203,0
12748,2011-06-23,7,204,0
12748,2011-06-28,35,209,0
12748,2011-06-30,1,211,0
12748,2011-07-01,104,212,0
12748,2011-07-03,26,214,0
12748,2011-07-08,13,219,0
12748,2011-07-11,1,222,0
12748,2011-07-14,13,225,0
12748,2011-07-18,27,229,0
12748,2011-07-21,34,232,0
12748,2011-07-28,1,239,0
12748,2011-07-29,6,240,0
12748,2011-07-31,1,242,0
12748,2011-08-03,27,245,0
12748,2011-08-04,2,246,0
12748,2011-08-05,1,247,0
12748,2011-08-07,4,249,0
12748,2011-08-17,8,259,0
12748,2011-08-24,25,266,0
12748,2011-08-25,55,267,0
12748,2011-08-30,14,272,0
12748,2011-09-02,9,275,0
12748,2011-09-06,15,279,0
12748,2011-09-07,2,280,0
12748,2011-09-09,37,282,0
12748,2011-09-11,139,284,0
12748,2011-09-15,2,288,0
12748,2011-09-16,9,289,0
12748,2011-09-26,2,299,0
12748,2011-09-27,1,300,0
12748,2011-09-28,141,301,0
12748,2011-09-30,54,303,0
12748,2011-10-05,29,308,0
12748,2011-10-06,13,309,0
12748,2011-10-07,1,310,0
12748,2011-10-09,36,312,0
12748,2011-10-10,6,313,0
12748,2011-10-19,37,322,0
12748,2011-10-23,27,326,0
12748,2011-10-25,14,328,0
12748,2011-10-26,57,329,0
12748,2011-11-01,8,335,0
12748,2011-11-02,32,336,0
12748,2011-11-04,31,338,0
12748,2011-11-06,29,340,0
12748,2011-11-07,97,341,0
12748,2011-11-08,140,342,0
12748,2011-11-10,54,344,0
12748,2011-11-11,53,345,0
12748,2011-11-15,8,349,0
12748,2011-11-16,216,350,0
12748,2011-11-17,154,351,0
12748,2011-11-18,1,352,0
12748,2011-11-22,9,356,0
12748,2011-11-23,379,357,0
12748,2011-11-24,60,358,0
12748,2011-11-25,249,359,0
12748,2011-11-28,39,362,0
12748,2011-11-29,123,363,0
12748,2011-12-01,51,365,0
12748,2011-12-02,1,366,0
12748,2011-12-04,47,368,0
12748,2011-12-05,108,369,0
12748,2011-12-08,75,372,0
12748,2011-12-09,24,373,0
12749,2011-05-10,43,160,160
12749,2011-08-01,85,243,160
12749,2011-11-17,32,351,160
12749,2011-12-06,39,370,160
12750,2011-08-03,15,245,245
12752,2011-09-19,53,292,292
12753,2010-12-12,48,11,11
12753,2011-02-09,48,70,11
12753,2011-03-02,1,91,11
12753,2011-04-05,32,125,11
12753,2011-07-27,37,238,11
12753,2011-11-17,31,351,11
12754,2011-02-04,37,65,65
12754,2011-03-07,12,96,65
12754,2011-04-18,14,138,65
12755,2010-12-09,1,8,8
12755,2011-03-04,3,93,8
12756,2011-09-14,4,287,287
12757,2011-05-12,77,162,162
12757,2011-05-23,3,173,162
12757,2011-06-07,14,188,162
12757,2011-07-20,28,231,162
12757,2011-10-06,223,309,162
12757,2011-10-19,2,322,162
12757,2011-11-11,7,345,162
12757,2011-11-14,1,348,162
12757,2011-11-24,16,358,162
12758,2011-03-08,56,97,97
12758,2011-08-15,41,257,97
12759,2011-03-09,27,98,98
12759,2011-06-21,39,202,98
12759,2011-10-18,29,321,98
12762,2011-11-14,21,348,348
12762,2011-12-02,48,366,348
12763,2010-12-05,16,4,4
12763,2011-07-24,2,235,4
12764,2011-01-27,45,57,57
12766,2010-12-08,53,7,7
12766,2011-01-09,35,39,7
12766,2011-02-21,43,82,7
12766,2011-04-13,56,133,7
12766,2011-07-13,40,224,7
12766,2011-10-13,61,316,7
12766,2011-12-06,22,370,7
12769,2011-04-15,32,135,135
12770,2011-05-13,12,163,163
12772,2011-10-11,55,314,314
12775,2011-02-01,12,62,62
12775,2011-03-22,12,111,62
12775,2011-05-20,13,170,62
12775,2011-06-03,15,184,62
12775,2011-11-22,14,356,62
12778,2011-01-31,9,61,61
12778,2011-03-14,8,103,61
12778,2011-03-25,9,114,61
12778,2011-06-09,5,190,61
12778,2011-10-07,11,310,61
12778,2011-11-20,8,354,61
12779,2010-12-03,8,2,2
12779,2011-01-17,25,47,2
12779,2011-02-04,9,65,2
12779,2011-03-15,9,104,2
12779,2011-04-05,25,125,2
12779,2011-05-25,27,175,2
12779,2011-06-03,1,184,2
12779,2011-11-02,45,336,2
12781,2011-02-28,15,89,89
12781,2011-10-07,10,310,89
12782,2010-12-17,22,16,16
12782,2011-01-26,30,56,16
12782,2011-03-31,16,120,16
12782,2011-07-13,21,224,16
12782,2011-12-05,14,369,16
12783,2011-09-25,18,298,298
12783,2011-10-14,34,317,298
12783,2011-10-17,2,320,298
12783,2011-11-07,13,341,298
12783,2011-12-07,17,371,298
12784,2011-11-24,58,358,358
12784,2011-11-30,1,364,358
12785,2010-12-10,14,9,9
12787,2011-05-31,8,181,181
12787,2011-09-09,8,282,181
12787,2011-11-30,4,364,181
12789,2011-10-05,4,308,308
12790,2011-05-31,21,181,181
12791,2010-12-01,2,0,0
12792,2011-03-28,25,117,117
12793,2010-12-03,7,2,2
12793,2011-01-09,17,39,2
12794,2011-09-02,20,275,275
12794,2011-10-17,25,320,275
12795,2011-11-21,14,355,355
12797,2010-12-09,13,8,8
12798,2011-06-22,6,203,203
12798,2011-10-26,1,329,203
12798,2011-11-29,1,363,203
12802,2011-06-06,25,187,187
12808,2010-12-06,7,5,5
12808,2011-06-08,9,189,5
12808,2011-11-03,12,337,5
12809,2011-06-15,25,196,196
12811,2011-02-28,14,89,89
12811,2011-03-23,16,112,89
12811,2011-03-24,1,113,89
12812,2011-10-26,15,329,329
12814,2011-08-30,2,272,272
12815,2011-05-25,31,175,175
12815,2011-07-15,16,226,175
12816,2011-06-16,15,197,197
12816,2011-09-05,14,278,197
12817,2011-03-03,4,92,92
12818,2011-03-23,14,112,112
12820,2011-01-17,11,47,47
12820,2011-09-26,14,299,47
12820,2011-10-26,22,329,47
12820,2011-12-06,12,370,47
12821,2011-05-09,6,159,159
12822,2011-09-13,37,286,286
12822,2011-09-30,9,303,286
12823,2011-02-16,1,77,77
12823,2011-02-23,1,84,77
12823,2011-03-30,1,119,77
12823,2011-08-04,1,246,77
12823,2011-09-26,1,299,77
12824,2011-10-11,25,314,314
12826,2010-12-09,9,8,8
12826,2011-01-19,16,49,8
12826,2011-01-27,24,57,8
12826,2011-06-14,7,195,8
12826,2011-09-29,13,302,8
12826,2011-11-10,15,344,8
12826,2011-12-07,7,371,8
12827,2011-10-26,15,329,329
12827,2011-11-07,5,341,329
12827,2011-12-04,5,368,329
12828,2011-08-01,12,243,243
12828,2011-08-19,9,261,243
12828,2011-09-01,4,274,243
12828,2011-10-05,13,308,243
12828,2011-12-02,13,366,243
12828,2011-12-07,5,371,243
12829,2010-12-14,5,13,13
12829,2011-01-07,6,37,13
12830,2011-06-21,13,202,202
12830,2011-07-06,3,217,202
12830,2011-07-28,11,239,202
12830,2011-09-09,9,282,202
12830,2011-11-02,2,336,202
12831,2011-03-22,9,111,111
12832,2011-09-02,18,275,275
12832,2011-11-07,9,341,275
12833,2011-07-17,24,228,228
12834,2011-03-02,18,91,91
12836,2011-02-01,39,62,62
12836,2011-05-04,62,154,62
12836,2011-07-25,24,236,62
12836,2011-10-11,50,314,62
12837,2011-06-19,12,200,200
12838,2010-12-01,59,0,0
12838,2011-11-06,64,340,0
12839,2010-12-07,22,6,6
12839,2010-12-17,15,16,6
12839,2011-02-25,20,86,6
12839,2011-05-25,23,175,6
12839,2011-06-09,20,190,6
12839,2011-07-05,19,216,6
12839,2011-07-29,18,240,6
12839,2011-08-18,20,260,6
12839,2011-09-08,25,281,6
12839,2011-09-29,20,302,6
12839,2011-10-27,23,330,6
12839,2011-11-15,31,349,6
12839,2011-11-28,27,362,6
12839,2011-12-07,31,371,6
12840,2011-04-27,50,147,147
12840,2011-05-09,24,159,147
12840,2011-06-10,16,191,147
12840,2011-07-19,23,230,147
12841,2010-12-03,24,2,2
12841,2010-12-05,23,4,2
12841,2011-01-06,28,36,2
12841,2011-01-19,24,49,2
12841,2011-01-31,11,61,2
12841,2011-02-10,17,71,2
12841,2011-02-16,10,77,2
12841,2011-02-25,11,86,2
12841,2011-03-07,8,96,2
12841,2011-03-27,21,116,2
12841,2011-04-14,28,134,2
12841,2011-05-01,8,151,2
12841,2011-06-12,15,193,2
12841,2011-07-03,23,214,2
12841,2011-07-17,21,228,2
12841,2011-08-03,14,245,2
12841,2011-08-25,11,267,2
12841,2011-09-11,22,284,2
12841,2011-10-05,16,308,2
12841,2011-10-19,10,322,2
12841,2011-10-27,18,330,2
12841,2011-11-17,13,351,2
12841,2011-11-25,15,359,2
12841,2011-12-05,29,369,2
12842,2011-02-04,14,65,65
12842,2011-09-30,20,303,65
12843,2011-03-20,4,109,109
12843,2011-05-03,11,153,109
12843,2011-05-10,33,160,109
12843,2011-06-06,23,187,109
12843,2011-06-15,18,196,109
12843,2011-06-24,1,205,109
12843,2011-07-03,12,214,109
12843,2011-10-05,1,308,109
12844,2011-08-01,28,243,243
12844,2011-11-10,24,344,243
12845,2011-02-22,21,83,83
12845,2011-03-14,1,103,83
12845,2011-03-16,4,105,83
12845,2011-03-17,1,106,83
12847,2011-11-17,91,351,351
12849,2011-03-16,36,105,105
12849,2011-11-08,15,342,105
12851,2011-09-04,50,277,277
12852,2011-02-18,17,79,79
12853,2011-01-28,20,58,58
12853,2011-04-14,22,134,58
12853,2011-07-28,36,239,58
12854,2011-01-25,34,55,55
12854,2011-04-12,42,132,55
12854,2011-09-22,34,295,55
12855,2010-12-02,3,1,1
12856,2011-10-07,80,310,310
12856,2011-10-14,76,317,310
12856,2011-10-31,36,334,310
12856,2011-11-11,30,345,310
12856,2011-11-21,43,355,310
12856,2011-12-02,49,366,310
12857,2011-02-10,34,71,71
12857,2011-05-13,12,163,71
12863,2011-10-18,5,321,321
12864,2011-07-24,3,235,235
12865,2011-08-08,58,250,250
12865,2011-11-13,37,347,250
12866,2011-03-01,26,90,90
12867,2010-12-14,54,13,13
12867,2011-02-14,61,75,13
12867,2011-03-21,79,110,13
12867,2011-05-09,71,159,13
12867,2011-06-27,78,208,13
12867,2011-09-04,90,277,13
12867,2011-11-13,105,347,13
12868,2010-12-01,12,0,0
12868,2011-01-12,22,42,0
12868,2011-01-27,12,57,0
12868,2011-03-16,18,105,0
12868,2011-05-05,29,155,0
12868,2011-06-07,14,188,0
12871,2011-05-16,4,166,166
12871,2011-09-16,7,289,166
12872,2010-12-09,38,8,8
12872,2011-01-17,28,47,8
12873,2011-03-02,4,91,91
12875,2010-12-12,1,11,11
12875,2011-07-19,1,230,11
12876,2011-05-27,34,177,177
12876,2011-10-13,51,316,177
12877,2010-12-16,14,15,15
12877,2011-01-14,3,44,15
12877,2011-02-24,1,85,15
12877,2011-03-27,5,116,15
12877,2011-04-01,5,121,15
12877,2011-05-05,2,155,15
12877,2011-05-23,5,173,15
12877,2011-06-15,25,196,15
12877,2011-08-07,13,249,15
12877,2011-09-22,13,295,15
12877,2011-11-15,60,349,15
12877,2011-12-06,8,370,15
12878,2011-03-18,19,107,107
12878,2011-04-17,28,137,107
12879,2011-09-09,4,282,282
12879,2011-09-19,3,292,282
12879,2011-10-26,3,329,282
12881,2011-03-09,7,98,98
12882,2011-11-06,5,340,340
12882,2011-11-30,8,364,340
12883,2011-09-11,19,284,284
12883,2011-11-15,23,349,284
12884,2011-09-12,7,285,285
12885,2011-08-08,39,250,250
12885,2011-10-07,32,310,250
12886,2011-05-04,47,154,154
12886,2011-10-03,35,306,154
12888,2011-03-29,4,118,118
12888,2011-05-09,1,159,118
12890,2011-11-15,82,349,349
12891,2011-02-20,1,81,81
12891,2011-05-03,1,153,81
12891,2011-06-07,1,188,81
12893,2011-11-09,34,343,343
12895,2011-09-14,16,287,287
12895,2011-10-28,6,331,287
12897,2011-02-11,2,72,72
12897,2011-05-19,2,169,72
12901,2011-03-14,7,103,103
12901,2011-03-24,15,113,103
12901,2011-04-05,1,125,103
12901,2011-04-19,1,139,103
12901,2011-04-20,4,140,103
12901,2011-04-26,6,146,103
12901,2011-05-11,7,161,103
12901,2011-05-23,7,173,103
12901,2011-06-08,4,189,103
12901,2011-06-14,1,195,103
12901,2011-06-17,1,198,103
12901,2011-06-22,7,203,103
12901,2011-06-29,10,210,103
12901,2011-07-19,6,230,103
12901,2011-07-29,8,240,103
12901,2011-08-23,5,265,103
12901,2011-09-19,1,292,103
12901,2011-10-16,2,319,103
12901,2011-10-27,12,330,103
12901,2011-11-02,1,336,103
12901,2011-11-16,1,350,103
12901,2011-11-29,8,363,103
12901,2011-12-01,1,365,103
12902,2011-03-20,10,109,109
12904,2011-06-20,32,201,201
12904,2011-11-21,40,355,201
12906,2011-09-22,47,295,295
12906,2011-11-28,16,362,295
12908,2011-01-31,1,61,61
12908,2011-06-16,1,197,61
12909,2011-03-31,43,120,120
12909,2011-05-22,22,172,120
12909,2011-09-13,20,286,120
12909,2011-10-31,6,334,120
12910,2011-04-12,23,132,132
12910,2011-05-26,7,176,132
12910,2011-07-28,6,239,132
12910,2011-09-22,21,295,132
12910,2011-10-06,10,309,132
12910,2011-11-16,8,350,132
12912,2011-10-30,7,333,333
12912,2011-11-16,2,350,333
12912,2011-11-25,4,359,333
12912,2011-12-01,9,365,333
12912,2011-12-07,2,371,333
12913,2010-12-06,4,5,5
12913,2011-02-11,7,72,5
12913,2011-03-02,4,91,5
12913,2011-11-24,22,358,5
